horse_number,horse_name,frame,actual_running_style,actual_running_style_fixed,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,random_noise,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,carried_weight,weight_penalty,pace_fit_score,final_stretch_score,style_attack_ratio,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
6,ゼアズノープレイス,6,差し,差し,1344.607,1344.607,9,5.45,88.169,15.965,final_stretch_free,0.75,38.487,37.357,48.0,34.308,49.643,52.943,40.0,37.955,45.981,-1.0,47.116,47.012,0.289,-0.851,-0.734,0.49,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.237,0.237,0.514,0.53,1.0,52.956,23.715,36.874,67.712,47.365,35.808,65.0,59.853,0.0,0.0,53.297,47.69,35.4,0.0,51.369,58.0,4.0,54.84,52.97,0.0,52.97,0.184,medium,92.437,92.437,0.796
3,ゴーゴータカシ,3,追込,追込,1333.457,1333.457,10,2.87,99.319,15.965,final_stretch_free,0.75,50.934,67.571,48.0,64.878,79.886,78.059,54.044,45.961,63.802,0.73,55.55,53.955,-1.369,0.589,0.472,0.49,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.528,0.574,0.293,0.779,1.0,77.945,52.809,66.618,81.291,68.04,54.833,65.0,50.916,0.0,0.0,49.794,50.0225,33.4,0.0,29.345,58.0,4.0,88.08,55.63,0.0,55.63,0.184,medium,92.437,92.437,0.796
5,ネッタイヤライ,5,逃げ,逃げ,1438.796,1438.796,1,4.22,0.0,15.846,final_stretch_free,0.75,48.544,69.286,52.429,60.457,72.921,66.612,51.123,42.266,63.587,0.705,49.843,48.683,-0.889,-0.385,-0.444,0.498,0.0,0.001,0.0175,0.0,0.0175,1.0,-0.074,0.7,0.87,0.87,0.0,0.666,1.0,66.595,86.992,77.814,66.221,61.598,63.023,65.0,56.804,0.0,0.0,41.955,49.94,34.2,0.0,0.0,55.0,-2.0,52.995,42.716,0.197,42.716,0.197,medium,92.826,92.826,0.7993
8,ハミルトン,7,逃げ,逃げ,1423.019,1423.019,2,6.0,15.777,15.846,final_stretch_free,0.75,42.013,63.286,48.0,55.806,46.564,57.226,42.398,36.176,52.628,-0.567,45.059,43.629,-0.015,-1.0,-1.25,0.498,0.0,0.0,0.0392,0.0,0.0392,1.0,0.22,0.7,0.756,0.79,0.143,0.576,1.0,57.65,75.577,69.413,50.316,49.205,45.387,65.0,38.972,0.0,0.0,37.749,51.7825,38.1,0.0,14.286,58.0,4.0,67.022,42.715,0.197,42.715,0.197,medium,92.826,92.826,0.7993
7,ハルフロンティア,7,先行,先行,1422.95,1422.95,3,6.22,15.846,15.846,final_stretch_free,0.75,50.951,67.643,48.0,66.913,77.479,69.382,53.399,44.799,64.139,0.769,52.23,50.109,-2.599,0.022,-0.196,0.498,0.0,0.411,0.0,0.0071,0.0071,1.0,-0.623,0.7,0.83,0.817,0.038,0.684,1.0,68.386,83.042,75.706,71.81,62.286,60.641,65.0,58.025,0.0,0.0,42.017,46.99,34.3,0.0,3.846,58.0,4.0,65.647,45.211,0.056,45.211,0.197,medium,92.826,92.826,0.7993
2,ナムラヒナギク,2,先行,先行,1419.011,1419.011,4,1.0,19.785,15.846,final_stretch_free,0.75,48.328,53.5,45.829,62.146,82.971,76.503,51.983,45.56,62.632,0.594,55.543,54.549,-0.549,0.588,0.576,0.498,0.0,2.869,0.0,0.0071,0.0071,1.0,0.579,0.7,0.492,0.493,0.463,0.767,1.0,76.687,49.163,61.603,79.944,68.019,54.216,65.0,55.516,0.0,0.0,54.884,46.99,34.0,0.0,46.315,53.0,-4.0,83.148,60.135,0.056,60.135,0.197,medium,92.826,92.826,0.7993
9,マイネルイグザルト,8,先行,先行,1396.013,1396.013,5,7.0,42.783,15.846,final_stretch_free,0.75,37.919,50.429,44.229,26.159,46.093,50.925,40.0,39.942,45.873,-1.0,47.374,45.544,-1.539,-0.807,-0.989,0.498,0.0,0.725,0.0,0.0098,0.0098,1.0,-0.541,0.7,0.352,0.392,0.114,0.511,1.0,51.116,35.206,44.566,44.756,44.588,39.111,65.0,52.781,0.0,0.0,43.732,45.8,34.4,0.0,11.429,58.0,4.0,87.858,47.119,0.056,47.119,0.197,medium,92.826,92.826,0.7993
1,カムアップローゼス,1,差し,差し,1381.424,1381.424,6,0.67,57.372,15.846,final_stretch_free,0.75,51.199,58.429,57.714,63.921,79.0,68.073,54.059,50.367,61.801,0.497,58.209,56.295,-2.769,1.0,0.879,0.498,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.481,0.467,0.426,0.673,1.0,67.338,48.088,55.977,78.16,64.007,52.476,65.0,72.618,0.0,0.0,51.738,49.2325,33.7,0.0,42.644,55.0,-2.0,88.664,59.93,0.0,59.93,0.197,medium,92.826,92.826,0.7993
4,ドッグウッド,4,差し,差し,1374.461,1374.461,7,3.45,64.335,15.846,final_stretch_free,0.75,51.876,75.643,45.829,78.927,82.886,62.646,54.668,49.721,60.353,0.329,59.469,60.738,2.33,1.0,1.25,0.498,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.471,0.49,0.668,0.627,1.0,62.699,47.097,55.188,76.427,60.094,52.645,65.0,74.624,0.0,0.0,59.034,47.3175,34.5,0.0,66.845,55.0,-2.0,76.96,64.691,0.0,64.691,0.197,medium,92.826,92.826,0.7993
10,ピティロディア,8,差し,差し,1361.272,1361.272,8,7.0,77.524,15.846,final_stretch_free,0.75,42.453,37.357,48.0,49.712,62.879,60.303,44.765,41.88,54.348,-0.367,50.593,51.849,2.87,-0.257,0.106,0.498,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.7,0.481,0.476,0.396,0.606,1.0,60.591,48.091,53.446,69.155,54.723,47.492,65.0,61.761,0.0,0.0,51.273,49.13,35.2,0.0,39.551,58.0,4.0,68.837,53.795,0.0,53.795,0.197,medium,92.826,92.826,0.7993
6,ゼアズノープレイス,6,差し,差し,1350.638,1350.638,9,5.45,88.158,15.846,final_stretch_free,0.75,38.487,37.357,48.0,34.308,49.643,52.943,40.0,37.955,45.981,-1.0,47.116,47.012,0.289,-0.851,-0.734,0.498,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.237,0.237,0.514,0.53,1.0,52.956,23.715,36.874,67.712,47.365,35.808,65.0,59.853,0.0,0.0,53.297,47.69,35.4,0.0,51.369,58.0,4.0,54.84,52.97,0.0,52.97,0.197,medium,92.826,92.826,0.7993
3,ゴーゴータカシ,3,追込,追込,1339.478,1339.478,10,2.87,99.318,15.846,final_stretch_free,0.75,50.934,67.571,48.0,64.878,79.886,78.059,54.044,45.961,63.802,0.73,55.55,53.955,-1.369,0.589,0.472,0.498,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.528,0.574,0.293,0.779,1.0,77.945,52.809,66.618,81.291,68.04,54.833,65.0,50.916,0.0,0.0,49.794,50.0225,33.4,0.0,29.345,58.0,4.0,88.08,55.63,0.0,55.63,0.197,medium,92.826,92.826,0.7993
5,ネッタイヤライ,5,逃げ,逃げ,1444.816,1444.816,1,4.22,0.0,15.728,final_stretch_free,0.75,48.544,69.286,52.429,60.457,72.921,66.612,51.123,42.266,63.587,0.705,49.843,48.683,-0.889,-0.385,-0.444,0.507,0.013,0.001,0.0175,0.0,0.0175,1.0,-0.074,1.0,0.87,0.87,0.0,0.666,1.0,66.595,86.992,77.814,66.221,61.598,63.023,65.0,56.804,0.0,0.0,41.955,49.94,34.2,0.0,0.0,55.0,-2.0,52.995,42.716,0.211,42.716,0.211,medium,93.214,93.214,0.8027
7,ハルフロンティア,7,先行,先行,1429.088,1429.088,2,6.22,15.728,15.728,final_stretch_free,0.75,50.951,67.643,48.0,66.913,77.479,69.382,53.399,44.799,64.139,0.769,52.23,50.109,-2.599,0.022,-0.196,0.507,0.013,0.527,0.0,0.0071,0.0071,1.0,-0.623,1.0,0.83,0.817,0.038,0.684,1.0,68.386,83.042,75.706,71.81,62.286,60.641,65.0,58.025,0.0,0.0,42.017,46.99,34.3,0.0,3.846,58.0,4.0,65.647,45.211,0.071,45.211,0.211,medium,93.214,93.214,0.8027
8,ハミルトン,7,逃げ,逃げ,1429.04,1429.04,3,6.0,15.776,15.728,final_stretch_free,0.75,42.013,63.286,48.0,55.806,46.564,57.226,42.398,36.176,52.628,-0.567,45.059,43.629,-0.015,-1.0,-1.25,0.507,0.013,0.0,0.0392,0.0,0.0392,1.0,0.22,1.0,0.756,0.79,0.143,0.576,1.0,57.65,75.577,69.413,50.316,49.205,45.387,65.0,38.972,0.0,0.0,37.749,51.7825,38.1,0.0,14.286,58.0,4.0,67.022,42.715,0.211,42.715,0.211,medium,93.214,93.214,0.8027
2,ナムラヒナギク,2,先行,先行,1425.841,1425.841,4,1.0,18.976,15.728,final_stretch_free,0.75,48.328,53.5,45.829,62.146,82.971,76.503,51.983,45.56,62.632,0.594,55.543,54.549,-0.549,0.588,0.576,0.507,0.013,3.68,0.0,0.0071,0.0071,1.0,0.579,1.0,0.492,0.493,0.463,0.767,1.0,76.687,49.163,61.603,79.944,68.019,54.216,65.0,55.516,0.0,0.0,54.884,46.99,34.0,0.0,46.315,53.0,-4.0,83.148,60.135,0.071,60.135,0.211,medium,93.214,93.214,0.8027
9,マイネルイグザルト,8,先行,先行,1402.237,1402.237,5,7.0,42.579,15.728,final_stretch_free,0.75,37.919,50.429,44.229,26.159,46.093,50.925,40.0,39.942,45.873,-1.0,47.374,45.544,-1.539,-0.807,-0.989,0.507,0.013,0.93,0.0,0.0098,0.0098,1.0,-0.541,1.0,0.352,0.392,0.114,0.511,1.0,51.116,35.206,44.566,44.756,44.588,39.111,65.0,52.781,0.0,0.0,43.732,45.8,34.4,0.0,11.429,58.0,4.0,87.858,47.119,0.071,47.119,0.211,medium,93.214,93.214,0.8027
1,カムアップローゼス,1,差し,差し,1387.439,1387.439,6,0.67,57.378,15.728,final_stretch_free,0.75,51.199,58.429,57.714,63.921,79.0,68.073,54.059,50.367,61.801,0.497,58.209,56.295,-2.769,1.0,0.879,0.507,0.013,0.0,0.0,0.0,0.0,1.0,-0.57,1.0,0.481,0.467,0.426,0.673,1.0,67.338,48.088,55.977,78.16,64.007,52.476,65.0,72.618,0.0,0.0,51.738,49.2325,33.7,0.0,42.644,55.0,-2.0,88.664,59.93,0.0,59.93,0.211,medium,93.214,93.214,0.8027
4,ドッグウッド,4,差し,差し,1380.484,1380.484,7,3.45,64.332,15.728,final_stretch_free,0.75,51.876,75.643,45.829,78.927,82.886,62.646,54.668,49.721,60.353,0.329,59.469,60.738,2.33,1.0,1.25,0.507,0.013,0.0,0.0,0.0,0.0,1.0,0.142,1.0,0.471,0.49,0.668,0.627,1.0,62.699,47.097,55.188,76.427,60.094,52.645,65.0,74.624,0.0,0.0,59.034,47.3175,34.5,0.0,66.845,55.0,-2.0,76.96,64.691,0.0,64.691,0.211,medium,93.214,93.214,0.8027
10,ピティロディア,8,差し,差し,1367.306,1367.306,8,7.0,77.51,15.728,final_stretch_free,0.75,42.453,37.357,48.0,49.712,62.879,60.303,44.765,41.88,54.348,-0.367,50.593,51.849,2.87,-0.257,0.106,0.507,0.013,0.0,0.0,0.0,0.0,1.0,0.361,1.0,0.481,0.476,0.396,0.606,1.0,60.591,48.091,53.446,69.155,54.723,47.492,65.0,61.761,0.0,0.0,51.273,49.13,35.2,0.0,39.551,58.0,4.0,68.837,53.795,0.0,53.795,0.211,medium,93.214,93.214,0.8027
6,ゼアズノープレイス,6,差し,差し,1356.67,1356.67,9,5.45,88.146,15.728,final_stretch_free,0.75,38.487,37.357,48.0,34.308,49.643,52.943,40.0,37.955,45.981,-1.0,47.116,47.012,0.289,-0.851,-0.734,0.507,0.013,0.0,0.0,0.0,0.0,1.0,0.338,1.0,0.237,0.237,0.514,0.53,1.0,52.956,23.715,36.874,67.712,47.365,35.808,65.0,59.853,0.0,0.0,53.297,47.69,35.4,0.0,51.369,58.0,4.0,54.84,52.97,0.0,52.97,0.211,medium,93.214,93.214,0.8027
3,ゴーゴータカシ,3,追込,追込,1345.499,1345.499,10,2.87,99.317,15.728,final_stretch_free,0.75,50.934,67.571,48.0,64.878,79.886,78.059,54.044,45.961,63.802,0.73,55.55,53.955,-1.369,0.589,0.472,0.507,0.013,0.0,0.0,0.0,0.0,1.0,-0.669,1.0,0.528,0.574,0.293,0.779,1.0,77.945,52.809,66.618,81.291,68.04,54.833,65.0,50.916,0.0,0.0,49.794,50.0225,33.4,0.0,29.345,58.0,4.0,88.08,55.63,0.0,55.63,0.211,medium,93.214,93.214,0.8027
5,ネッタイヤライ,5,逃げ,逃げ,1450.836,1450.836,1,4.22,0.0,15.609,final_stretch_free,0.75,48.544,69.286,52.429,60.457,72.921,66.612,51.123,42.266,63.587,0.705,49.843,48.683,-0.889,-0.385,-0.444,0.515,0.03,0.001,0.0175,0.0,0.0175,1.0,-0.074,1.0,0.87,0.87,0.0,0.666,1.0,66.595,86.992,77.814,66.221,61.598,63.023,65.0,56.804,0.0,0.0,41.955,49.94,34.2,0.0,0.0,55.0,-2.0,52.995,42.716,0.224,42.716,0.224,medium,93.602,93.602,0.806
7,ハルフロンティア,7,先行,先行,1435.227,1435.227,2,6.22,15.609,15.609,final_stretch_free,0.75,50.951,67.643,48.0,66.913,77.479,69.382,53.399,44.799,64.139,0.769,52.23,50.109,-2.599,0.022,-0.196,0.515,0.03,0.643,0.0,0.0071,0.0071,1.0,-0.623,1.0,0.83,0.817,0.038,0.684,1.0,68.386,83.042,75.706,71.81,62.286,60.641,65.0,58.025,0.0,0.0,42.017,46.99,34.3,0.0,3.846,58.0,4.0,65.647,45.211,0.087,45.211,0.224,medium,93.602,93.602,0.806
8,ハミルトン,7,逃げ,逃げ,1435.061,1435.061,3,6.0,15.775,15.609,final_stretch_free,0.75,42.013,63.286,48.0,55.806,46.564,57.226,42.398,36.176,52.628,-0.567,45.059,43.629,-0.015,-1.0,-1.25,0.515,0.03,0.0,0.0392,0.0,0.0392,1.0,0.22,1.0,0.756,0.79,0.143,0.576,1.0,57.65,75.577,69.413,50.316,49.205,45.387,65.0,38.972,0.0,0.0,37.749,51.7825,38.1,0.0,14.286,58.0,4.0,67.022,42.715,0.224,42.715,0.224,medium,93.602,93.602,0.806
2,ナムラヒナギク,2,先行,先行,1432.67,1432.67,4,1.0,18.166,15.609,final_stretch_free,0.75,48.328,53.5,45.829,62.146,82.971,76.503,51.983,45.56,62.632,0.594,55.543,54.549,-0.549,0.588,0.576,0.515,0.03,4.491,0.0,0.0071,0.0071,1.0,0.579,1.0,0.492,0.493,0.463,0.767,1.0,76.687,49.163,61.603,79.944,68.019,54.216,65.0,55.516,0.0,0.0,54.884,46.99,34.0,0.0,46.315,53.0,-4.0,83.148,60.135,0.087,60.135,0.224,medium,93.602,93.602,0.806
9,マイネルイグザルト,8,先行,先行,1408.462,1408.462,5,7.0,42.374,15.609,final_stretch_free,0.75,37.919,50.429,44.229,26.159,46.093,50.925,40.0,39.942,45.873,-1.0,47.374,45.544,-1.539,-0.807,-0.989,0.515,0.03,1.135,0.0,0.0098,0.0098,1.0,-0.541,1.0,0.352,0.392,0.114,0.511,1.0,51.116,35.206,44.566,44.756,44.588,39.111,65.0,52.781,0.0,0.0,43.732,45.8,34.4,0.0,11.429,58.0,4.0,87.858,47.119,0.087,47.119,0.224,medium,93.602,93.602,0.806
1,カムアップローゼス,1,差し,差し,1393.454,1393.454,6,0.67,57.383,15.609,final_stretch_free,0.75,51.199,58.429,57.714,63.921,79.0,68.073,54.059,50.367,61.801,0.497,58.209,56.295,-2.769,1.0,0.879,0.515,0.03,0.0,0.0,0.0,0.0,1.0,-0.57,1.0,0.481,0.467,0.426,0.673,1.0,67.338,48.088,55.977,78.16,64.007,52.476,65.0,72.618,0.0,0.0,51.738,49.2325,33.7,0.0,42.644,55.0,-2.0,88.664,59.93,0.0,59.93,0.224,medium,93.602,93.602,0.806
4,ドッグウッド,4,差し,差し,1386.508,1386.508,7,3.45,64.328,15.609,final_stretch_free,0.75,51.876,75.643,45.829,78.927,82.886,62.646,54.668,49.721,60.353,0.329,59.469,60.738,2.33,1.0,1.25,0.515,0.03,0.0,0.0,0.0,0.0,1.0,0.142,1.0,0.471,0.49,0.668,0.627,1.0,62.699,47.097,55.188,76.427,60.094,52.645,65.0,74.624,0.0,0.0,59.034,47.3175,34.5,0.0,66.845,55.0,-2.0,76.96,64.691,0.0,64.691,0.224,medium,93.602,93.602,0.806
10,ピティロディア,8,差し,差し,1373.34,1373.34,8,7.0,77.496,15.609,final_stretch_free,0.75,42.453,37.357,48.0,49.712,62.879,60.303,44.765,41.88,54.348,-0.367,50.593,51.849,2.87,-0.257,0.106,0.515,0.03,0.0,0.0,0.0,0.0,1.0,0.361,1.0,0.481,0.476,0.396,0.606,1.0,60.591,48.091,53.446,69.155,54.723,47.492,65.0,61.761,0.0,0.0,51.273,49.13,35.2,0.0,39.551,58.0,4.0,68.837,53.795,0.0,53.795,0.224,medium,93.602,93.602,0.806
6,ゼアズノープレイス,6,差し,差し,1362.702,1362.702,9,5.45,88.135,15.609,final_stretch_free,0.75,38.487,37.357,48.0,34.308,49.643,52.943,40.0,37.955,45.981,-1.0,47.116,47.012,0.289,-0.851,-0.734,0.515,0.03,0.0,0.0,0.0,0.0,1.0,0.338,1.0,0.237,0.237,0.514,0.53,1.0,52.956,23.715,36.874,67.712,47.365,35.808,65.0,59.853,0.0,0.0,53.297,47.69,35.4,0.0,51.369,58.0,4.0,54.84,52.97,0.0,52.97,0.224,medium,93.602,93.602,0.806
3,ゴーゴータカシ,3,追込,追込,1351.52,1351.52,10,2.87,99.316,15.609,final_stretch_free,0.75,50.934,67.571,48.0,64.878,79.886,78.059,54.044,45.961,63.802,0.73,55.55,53.955,-1.369,0.589,0.472,0.515,0.03,0.0,0.0,0.0,0.0,1.0,-0.669,1.0,0.528,0.574,0.293,0.779,1.0,77.945,52.809,66.618,81.291,68.04,54.833,65.0,50.916,0.0,0.0,49.794,50.0225,33.4,0.0,29.345,58.0,4.0,88.08,55.63,0.0,55.63,0.224,medium,93.602,93.602,0.806
5,ネッタイヤライ,5,逃げ,逃げ,1456.856,1456.856,1,4.22,0.0,15.491,final_stretch_free,0.75,48.544,69.286,52.429,60.457,72.921,66.612,51.123,42.266,63.587,0.705,49.843,48.683,-0.889,-0.385,-0.444,0.523,0.047,0.001,0.0175,0.0,0.0175,1.0,-0.074,1.0,0.87,0.87,0.0,0.666,1.0,66.595,86.992,77.814,66.221,61.598,63.023,65.0,56.804,0.0,0.0,41.955,49.94,34.2,0.0,0.0,55.0,-2.0,52.995,42.716,0.237,42.716,0.237,medium,93.991,93.991,0.8094
7,ハルフロンティア,7,先行,先行,1441.365,1441.365,2,6.22,15.491,15.491,final_stretch_free,0.75,50.951,67.643,48.0,66.913,77.479,69.382,53.399,44.799,64.139,0.769,52.23,50.109,-2.599,0.022,-0.196,0.523,0.047,0.76,0.0,0.0071,0.0071,1.0,-0.623,1.0,0.83,0.817,0.038,0.684,1.0,68.386,83.042,75.706,71.81,62.286,60.641,65.0,58.025,0.0,0.0,42.017,46.99,34.3,0.0,3.846,58.0,4.0,65.647,45.211,0.103,45.211,0.237,medium,93.991,93.991,0.8094
8,ハミルトン,7,逃げ,逃げ,1441.083,1441.083,3,6.0,15.773,15.491,final_stretch_free,0.75,42.013,63.286,48.0,55.806,46.564,57.226,42.398,36.176,52.628,-0.567,45.059,43.629,-0.015,-1.0,-1.25,0.523,0.047,0.0,0.0392,0.0,0.0392,1.0,0.22,1.0,0.756,0.79,0.143,0.576,1.0,57.65,75.577,69.413,50.316,49.205,45.387,65.0,38.972,0.0,0.0,37.749,51.7825,38.1,0.0,14.286,58.0,4.0,67.022,42.715,0.237,42.715,0.237,medium,93.991,93.991,0.8094
2,ナムラヒナギク,2,先行,先行,1439.5,1439.5,4,1.0,17.357,15.491,final_stretch_free,0.75,48.328,53.5,45.829,62.146,82.971,76.503,51.983,45.56,62.632,0.594,55.543,54.549,-0.549,0.588,0.576,0.523,0.047,5.301,0.0,0.0071,0.0071,1.0,0.579,1.0,0.492,0.493,0.463,0.767,1.0,76.687,49.163,61.603,79.944,68.019,54.216,65.0,55.516,0.0,0.0,54.884,46.99,34.0,0.0,46.315,53.0,-4.0,83.148,60.135,0.103,60.135,0.237,medium,93.991,93.991,0.8094
9,マイネルイグザルト,8,先行,先行,1414.686,1414.686,5,7.0,42.17,15.491,final_stretch_free,0.75,37.919,50.429,44.229,26.159,46.093,50.925,40.0,39.942,45.873,-1.0,47.374,45.544,-1.539,-0.807,-0.989,0.523,0.047,1.34,0.0,0.0098,0.0098,1.0,-0.541,1.0,0.352,0.392,0.114,0.511,1.0,51.116,35.206,44.566,44.756,44.588,39.111,65.0,52.781,0.0,0.0,43.732,45.8,34.4,0.0,11.429,58.0,4.0,87.858,47.119,0.103,47.119,0.237,medium,93.991,93.991,0.8094
1,カムアップローゼス,1,差し,差し,1399.469,1399.469,6,0.67,57.388,15.491,final_stretch_free,0.75,51.199,58.429,57.714,63.921,79.0,68.073,54.059,50.367,61.801,0.497,58.209,56.295,-2.769,1.0,0.879,0.523,0.047,0.0,0.0,0.0,0.0,1.0,-0.57,1.0,0.481,0.467,0.426,0.673,1.0,67.338,48.088,55.977,78.16,64.007,52.476,65.0,72.618,0.0,0.0,51.738,49.2325,33.7,0.0,42.644,55.0,-2.0,88.664,59.93,0.0,59.93,0.237,medium,93.991,93.991,0.8094
4,ドッグウッド,4,差し,差し,1392.532,1392.532,7,3.45,64.324,15.491,final_stretch_free,0.75,51.876,75.643,45.829,78.927,82.886,62.646,54.668,49.721,60.353,0.329,59.469,60.738,2.33,1.0,1.25,0.523,0.047,0.0,0.0,0.0,0.0,1.0,0.142,1.0,0.471,0.49,0.668,0.627,1.0,62.699,47.097,55.188,76.427,60.094,52.645,65.0,74.624,0.0,0.0,59.034,47.3175,34.5,0.0,66.845,55.0,-2.0,76.96,64.691,0.0,64.691,0.237,medium,93.991,93.991,0.8094
10,ピティロディア,8,差し,差し,1379.374,1379.374,8,7.0,77.482,15.491,final_stretch_free,0.75,42.453,37.357,48.0,49.712,62.879,60.303,44.765,41.88,54.348,-0.367,50.593,51.849,2.87,-0.257,0.106,0.523,0.047,0.0,0.0,0.0,0.0,1.0,0.361,1.0,0.481,0.476,0.396,0.606,1.0,60.591,48.091,53.446,69.155,54.723,47.492,65.0,61.761,0.0,0.0,51.273,49.13,35.2,0.0,39.551,58.0,4.0,68.837,53.795,0.0,53.795,0.237,medium,93.991,93.991,0.8094
6,ゼアズノープレイス,6,差し,差し,1368.733,1368.733,9,5.45,88.123,15.491,final_stretch_free,0.75,38.487,37.357,48.0,34.308,49.643,52.943,40.0,37.955,45.981,-1.0,47.116,47.012,0.289,-0.851,-0.734,0.523,0.047,0.0,0.0,0.0,0.0,1.0,0.338,1.0,0.237,0.237,0.514,0.53,1.0,52.956,23.715,36.874,67.712,47.365,35.808,65.0,59.853,0.0,0.0,53.297,47.69,35.4,0.0,51.369,58.0,4.0,54.84,52.97,0.0,52.97,0.237,medium,93.991,93.991,0.8094
3,ゴーゴータカシ,3,追込,追込,1357.541,1357.541,10,2.87,99.315,15.491,final_stretch_free,0.75,50.934,67.571,48.0,64.878,79.886,78.059,54.044,45.961,63.802,0.73,55.55,53.955,-1.369,0.589,0.472,0.523,0.047,0.0,0.0,0.0,0.0,1.0,-0.669,1.0,0.528,0.574,0.293,0.779,1.0,77.945,52.809,66.618,81.291,68.04,54.833,65.0,50.916,0.0,0.0,49.794,50.0225,33.4,0.0,29.345,58.0,4.0,88.08,55.63,0.0,55.63,0.237,medium,93.991,93.991,0.8094
5,ネッタイヤライ,5,逃げ,逃げ,1462.876,1462.876,1,4.22,0.0,15.372,final_stretch_free,0.75,48.544,69.286,52.429,60.457,72.921,66.612,51.123,42.266,63.587,0.705,49.843,48.683,-0.889,-0.385,-0.444,0.532,0.064,0.001,0.0175,0.0,0.0175,1.0,-0.074,1.0,0.87,0.87,0.0,0.666,1.0,66.595,86.992,77.814,66.221,61.598,63.023,65.0,56.804,0.0,0.0,41.955,49.94,34.2,0.0,0.0,55.0,-2.0,52.995,42.716,0.251,42.716,0.251,medium,94.379,94.379,0.8127
7,ハルフロンティア,7,先行,先行,1447.504,1447.504,2,6.22,15.372,15.372,final_stretch_free,0.75,50.951,67.643,48.0,66.913,77.479,69.382,53.399,44.799,64.139,0.769,52.23,50.109,-2.599,0.022,-0.196,0.532,0.064,0.876,0.0,0.0071,0.0071,1.0,-0.623,1.0,0.83,0.817,0.038,0.684,1.0,68.386,83.042,75.706,71.81,62.286,60.641,65.0,58.025,0.0,0.0,42.017,46.99,34.3,0.0,3.846,58.0,4.0,65.647,45.211,0.119,45.211,0.251,medium,94.379,94.379,0.8127
8,ハミルトン,7,逃げ,逃げ,1447.104,1447.104,3,6.0,15.772,15.372,final_stretch_free,0.75,42.013,63.286,48.0,55.806,46.564,57.226,42.398,36.176,52.628,-0.567,45.059,43.629,-0.015,-1.0,-1.25,0.532,0.064,0.0,0.0392,0.0,0.0392,1.0,0.22,1.0,0.756,0.79,0.143,0.576,1.0,57.65,75.577,69.413,50.316,49.205,45.387,65.0,38.972,0.0,0.0,37.749,51.7825,38.1,0.0,14.286,58.0,4.0,67.022,42.715,0.251,42.715,0.251,medium,94.379,94.379,0.8127
2,ナムラヒナギク,2,先行,先行,1446.329,1446.329,4,1.0,16.547,15.372,final_stretch_free,0.75,48.328,53.5,45.829,62.146,82.971,76.503,51.983,45.56,62.632,0.594,55.543,54.549,-0.549,0.588,0.576,0.532,0.064,6.112,0.0,0.0071,0.0071,1.0,0.579,1.0,0.492,0.493,0.463,0.767,1.0,76.687,49.163,61.603,79.944,68.019,54.216,65.0,55.516,0.0,0.0,54.884,46.99,34.0,0.0,46.315,53.0,-4.0,83.148,60.135,0.119,60.135,0.251,medium,94.379,94.379,0.8127
9,マイネルイグザルト,8,先行,先行,1420.911,1420.911,5,7.0,41.966,15.372,final_stretch_free,0.75,37.919,50.429,44.229,26.159,46.093,50.925,40.0,39.942,45.873,-1.0,47.374,45.544,-1.539,-0.807,-0.989,0.532,0.064,1.545,0.0,0.0098,0.0098,1.0,-0.541,1.0,0.352,0.392,0.114,0.511,1.0,51.116,35.206,44.566,44.756,44.588,39.111,65.0,52.781,0.0,0.0,43.732,45.8,34.4,0.0,11.429,58.0,4.0,87.858,47.119,0.119,47.119,0.251,medium,94.379,94.379,0.8127
1,カムアップローゼス,1,差し,差し,1405.483,1405.483,6,0.67,57.393,15.372,final_stretch_free,0.75,51.199,58.429,57.714,63.921,79.0,68.073,54.059,50.367,61.801,0.497,58.209,56.295,-2.769,1.0,0.879,0.532,0.064,0.0,0.0,0.0,0.0,1.0,-0.57,1.0,0.481,0.467,0.426,0.673,1.0,67.338,48.088,55.977,78.16,64.007,52.476,65.0,72.618,0.0,0.0,51.738,49.2325,33.7,0.0,42.644,55.0,-2.0,88.664,59.93,0.0,59.93,0.251,medium,94.379,94.379,0.8127
